track_id,culture,audio_path,factor_energy,factor_brightness,factor_texture,factor_dynamics,factor_percussiveness,rms,zcr,centroid_hz,flatness,flux
sanchit-gandhi_gtzan_00000100,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000100.wav,low,mid,mixed,stable,percussive,0.036590173840522766,0.1394883692264557,1411.6805419921875,0.23256494104862213,0.05362134799361229
sanchit-gandhi_gtzan_00000101,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000101.wav,low,dark,mixed,stable,mixed,0.027263497933745384,0.09588184952735901,1174.90625,0.1914251148700714,0.05461778864264488
sanchit-gandhi_gtzan_00000102,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000102.wav,low,mid,mixed,stable,mixed,0.05247768387198448,0.12963831424713135,1374.00048828125,0.232111394405365,0.05299469456076622
sanchit-gandhi_gtzan_00000103,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000103.wav,low,mid,tonal,stable,percussive,0.03450099751353264,0.16551978886127472,1513.567626953125,0.16746054589748383,0.040787894278764725
sanchit-gandhi_gtzan_00000104,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000104.wav,low,mid,mixed,stable,percussive,0.044318389147520065,0.13435083627700806,1477.0469970703125,0.22353583574295044,0.05497927591204643
sanchit-gandhi_gtzan_00000105,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000105.wav,low,mid,mixed,mixed,mixed,0.053679004311561584,0.10268814116716385,1296.805908203125,0.24308006465435028,0.05841764807701111
sanchit-gandhi_gtzan_00000106,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000106.wav,low,mid,mixed,stable,mixed,0.0334833487868309,0.12406327575445175,1417.001953125,0.2287551760673523,0.04513523727655411
sanchit-gandhi_gtzan_00000107,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000107.wav,low,dark,mixed,dynamic,smooth,0.04164993017911911,0.0660754144191742,965.9208374023438,0.18633688986301422,0.07213526964187622
sanchit-gandhi_gtzan_00000108,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000108.wav,low,mid,mixed,stable,mixed,0.0363597646355629,0.0909130647778511,1191.1378173828125,0.22104868292808533,0.05525417998433113
sanchit-gandhi_gtzan_00000109,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000109.wav,low,mid,mixed,stable,mixed,0.019397152587771416,0.10164438188076019,1315.1834716796875,0.22141499817371368,0.05700337141752243
sanchit-gandhi_gtzan_00000110,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000110.wav,low,mid,mixed,mixed,mixed,0.03280162811279297,0.09896311908960342,1251.1209716796875,0.2243860810995102,0.062264107167720795
sanchit-gandhi_gtzan_00000111,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000111.wav,low,dark,tonal,mixed,smooth,0.02353123016655445,0.07561296969652176,868.723388671875,0.11460123211145401,0.06285689026117325
sanchit-gandhi_gtzan_00000112,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000112.wav,low,dark,tonal,stable,mixed,0.03991413116455078,0.09430059045553207,1086.8216552734375,0.14617878198623657,0.05054371431469917
sanchit-gandhi_gtzan_00000113,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000113.wav,low,dark,tonal,mixed,mixed,0.03674977272748947,0.10310689359903336,1181.6278076171875,0.16490384936332703,0.05884009972214699
sanchit-gandhi_gtzan_00000114,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000114.wav,low,mid,mixed,mixed,mixed,0.043722376227378845,0.10688816756010056,1332.0865478515625,0.20525304973125458,0.059600889682769775
sanchit-gandhi_gtzan_00000115,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000115.wav,low,dark,tonal,dynamic,mixed,0.0070429309271276,0.09038806706666946,1070.1475830078125,0.15408918261528015,0.08546274155378342
sanchit-gandhi_gtzan_00000116,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000116.wav,low,dark,tonal,dynamic,smooth,0.00561722693964839,0.051581572741270065,715.8731079101562,0.12681186199188232,0.07529638707637787
sanchit-gandhi_gtzan_00000117,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000117.wav,low,dark,mixed,mixed,mixed,0.06620471179485321,0.10351314395666122,1154.7010498046875,0.1770533174276352,0.05987382307648659
sanchit-gandhi_gtzan_00000118,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000118.wav,low,dark,tonal,mixed,smooth,0.03897606581449509,0.08081300556659698,957.4891967773438,0.12784065306186676,0.06203875318169594
sanchit-gandhi_gtzan_00000119,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000119.wav,low,dark,tonal,dynamic,smooth,0.0067314510233700275,0.06247539073228836,898.2848510742188,0.16020514070987701,0.09455793350934982
sanchit-gandhi_gtzan_00000120,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000120.wav,low,dark,tonal,stable,mixed,0.023858394473791122,0.09227557480335236,1054.9534912109375,0.15114271640777588,0.054889291524887085
sanchit-gandhi_gtzan_00000121,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000121.wav,low,mid,mixed,mixed,mixed,0.07370872050523758,0.12793205678462982,1412.1627197265625,0.24178534746170044,0.059407684952020645
sanchit-gandhi_gtzan_00000122,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000122.wav,low,dark,mixed,mixed,mixed,0.06739304959774017,0.10407564789056778,1136.74853515625,0.17133693397045135,0.058291491121053696
sanchit-gandhi_gtzan_00000123,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000123.wav,low,dark,tonal,dynamic,smooth,0.015271682292222977,0.04410652443766594,669.4609375,0.1089915931224823,0.0873078927397728
sanchit-gandhi_gtzan_00000124,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000124.wav,low,dark,tonal,stable,mixed,0.07145742326974869,0.09656935185194016,1083.7901611328125,0.1592267006635666,0.05506125092506409
sanchit-gandhi_gtzan_00000125,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000125.wav,low,dark,tonal,mixed,mixed,0.07085981965065002,0.09188182651996613,1089.70654296875,0.16657888889312744,0.06159442663192749
sanchit-gandhi_gtzan_00000126,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000126.wav,mid,dark,tonal,stable,mixed,0.0805075392127037,0.10891943424940109,1104.487060546875,0.15982238948345184,0.0578298345208168
sanchit-gandhi_gtzan_00000127,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000127.wav,low,dark,tonal,mixed,smooth,0.039006732404232025,0.07428796589374542,896.2559814453125,0.13569720089435577,0.06434673815965652
sanchit-gandhi_gtzan_00000128,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000128.wav,low,dark,mixed,mixed,mixed,0.06219417229294777,0.10650691390037537,1153.695556640625,0.1681765615940094,0.05945694074034691
sanchit-gandhi_gtzan_00000129,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000129.wav,low,mid,mixed,mixed,percussive,0.020664473995566368,0.1455134153366089,1572.9542236328125,0.21170538663864136,0.06990599632263184
sanchit-gandhi_gtzan_00000130,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000130.wav,low,mid,mixed,stable,mixed,0.02993307262659073,0.1100756898522377,1341.2022705078125,0.20319883525371552,0.05522766336798668
sanchit-gandhi_gtzan_00000131,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000131.wav,low,dark,tonal,dynamic,smooth,0.04519063979387283,0.06224413961172104,791.3817138671875,0.1083795428276062,0.08598073571920395
sanchit-gandhi_gtzan_00000132,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000132.wav,low,dark,tonal,dynamic,smooth,0.006003560032695532,0.048181552439928055,667.8049926757812,0.1072630062699318,0.07258623838424683
sanchit-gandhi_gtzan_00000133,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000133.wav,low,dark,tonal,dynamic,smooth,0.008058850653469563,0.06547541171312332,847.8741455078125,0.13401445746421814,0.0739118754863739
sanchit-gandhi_gtzan_00000134,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000134.wav,low,dark,tonal,mixed,smooth,0.06562264263629913,0.0709816962480545,1010.8687744140625,0.15510283410549164,0.06657738983631134
sanchit-gandhi_gtzan_00000135,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000135.wav,low,mid,mixed,mixed,percussive,0.04183416813611984,0.1517947018146515,1498.658203125,0.22025670111179352,0.061356835067272186
sanchit-gandhi_gtzan_00000136,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000136.wav,low,mid,mixed,stable,mixed,0.02897174283862114,0.08753804862499237,1311.247802734375,0.19835245609283447,0.04417329281568527
sanchit-gandhi_gtzan_00000137,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000137.wav,low,mid,mixed,mixed,mixed,0.06306923925876617,0.10392565280199051,1217.2662353515625,0.18851934373378754,0.06699417531490326
sanchit-gandhi_gtzan_00000138,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000138.wav,low,dark,tonal,mixed,mixed,0.02374584600329399,0.10208813846111298,1154.8878173828125,0.15497107803821564,0.059633441269397736
sanchit-gandhi_gtzan_00000139,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000139.wav,low,mid,mixed,mixed,percussive,0.015005054883658886,0.17907612025737762,1624.6143798828125,0.18890473246574402,0.06006540730595589
sanchit-gandhi_gtzan_00000140,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000140.wav,low,mid,mixed,mixed,mixed,0.018964650109410286,0.09983812272548676,1255.45458984375,0.19347241520881653,0.058478035032749176
sanchit-gandhi_gtzan_00000141,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000141.wav,low,dark,mixed,mixed,smooth,0.03458859398961067,0.08391927182674408,1132.802978515625,0.1771278977394104,0.07142937928438187
sanchit-gandhi_gtzan_00000142,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000142.wav,mid,mid,tonal,stable,mixed,0.1368306577205658,0.130163311958313,1222.09521484375,0.14575769007205963,0.04463905096054077
sanchit-gandhi_gtzan_00000143,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000143.wav,mid,dark,tonal,stable,smooth,0.12484335899353027,0.07776298373937607,969.6363525390625,0.14301131665706635,0.0559910424053669
sanchit-gandhi_gtzan_00000144,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000144.wav,low,dark,tonal,mixed,mixed,0.015740441158413887,0.10028187930583954,1036.4451904296875,0.10868357867002487,0.05885758250951767
sanchit-gandhi_gtzan_00000145,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000145.wav,mid,dark,tonal,mixed,smooth,0.13382701575756073,0.0833817720413208,964.5001220703125,0.12985040247440338,0.06541986018419266
sanchit-gandhi_gtzan_00000146,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000146.wav,mid,bright,noisy,mixed,percussive,0.11626283079385757,0.15295720100402832,1748.0721435546875,0.3689712882041931,0.05803953483700752
sanchit-gandhi_gtzan_00000147,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000147.wav,low,dark,tonal,stable,smooth,0.009160144254565239,0.08050674945116043,964.5049438476562,0.15035969018936157,0.05504835769534111
sanchit-gandhi_gtzan_00000148,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000148.wav,high,dark,tonal,mixed,mixed,0.16829407215118408,0.09689435362815857,1023.7744750976562,0.13041743636131287,0.06628626585006714
sanchit-gandhi_gtzan_00000149,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000149.wav,high,mid,noisy,mixed,mixed,0.15151247382164001,0.11361946165561676,1488.71240234375,0.33826005458831787,0.06096934527158737
sanchit-gandhi_gtzan_00000150,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000150.wav,low,dark,mixed,dynamic,smooth,0.008474583737552166,0.06878793239593506,1038.549072265625,0.1892346739768982,0.07191499322652817
sanchit-gandhi_gtzan_00000151,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000151.wav,low,dark,mixed,dynamic,smooth,0.019911786541342735,0.04371277242898941,868.0482177734375,0.20229202508926392,0.08399815112352371
sanchit-gandhi_gtzan_00000152,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000152.wav,low,bright,noisy,mixed,mixed,0.07361014187335968,0.12829455733299255,1761.197998046875,0.4047880172729492,0.06832926720380783
sanchit-gandhi_gtzan_00000153,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000153.wav,high,mid,mixed,stable,mixed,0.1476297676563263,0.1283757984638214,1380.423828125,0.23458445072174072,0.051352448761463165
sanchit-gandhi_gtzan_00000154,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000154.wav,high,mid,mixed,dynamic,percussive,0.16797520220279694,0.13373208045959473,1472.95166015625,0.2043677419424057,0.081100694835186
sanchit-gandhi_gtzan_00000155,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000155.wav,low,dark,mixed,mixed,mixed,0.0046847243793308735,0.08579428493976593,1148.176513671875,0.17768625915050507,0.06018834188580513
sanchit-gandhi_gtzan_00000156,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000156.wav,high,mid,mixed,stable,mixed,0.2144280970096588,0.11642573028802872,1331.8375244140625,0.22515714168548584,0.048263583332300186
sanchit-gandhi_gtzan_00000157,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000157.wav,low,mid,tonal,stable,mixed,0.016406388953328133,0.10768817365169525,1196.5003662109375,0.15502409636974335,0.054599229246377945
sanchit-gandhi_gtzan_00000158,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000158.wav,low,dark,tonal,stable,mixed,0.03684945032000542,0.10952568799257278,938.3887939453125,0.09110993146896362,0.04875927045941353
sanchit-gandhi_gtzan_00000159,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000159.wav,mid,mid,mixed,mixed,mixed,0.09024938195943832,0.11526322364807129,1281.5494384765625,0.20337970554828644,0.05929635837674141
neerajaabhyankar_hindustani-raag-small_00000000,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000000.mp3,mid,dark,tonal,stable,smooth,0.08616804331541061,0.04635028913617134,866.26708984375,0.14105945825576782,0.05152624100446701
neerajaabhyankar_hindustani-raag-small_00000001,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000001.mp3,mid,mid,mixed,stable,smooth,0.1039385199546814,0.06363164633512497,1219.6845703125,0.22966818511486053,0.051663901656866074
neerajaabhyankar_hindustani-raag-small_00000002,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000002.mp3,high,dark,tonal,stable,smooth,0.20030418038368225,0.0413377583026886,746.6376342773438,0.13948343694210052,0.048497337847948074
neerajaabhyankar_hindustani-raag-small_00000003,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000003.mp3,mid,mid,mixed,stable,mixed,0.07805630564689636,0.12052861601114273,1527.8177490234375,0.22570094466209412,0.04610263556241989
neerajaabhyankar_hindustani-raag-small_00000004,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000004.mp3,mid,mid,mixed,stable,mixed,0.10245555639266968,0.1230425238609314,1601.78759765625,0.2604208290576935,0.04590596631169319
neerajaabhyankar_hindustani-raag-small_00000005,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000005.mp3,high,dark,mixed,mixed,smooth,0.14738193154335022,0.0685976967215538,1146.9451904296875,0.2034909576177597,0.0633566603064537
neerajaabhyankar_hindustani-raag-small_00000006,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000006.mp3,low,bright,tonal,stable,percussive,0.06395460665225983,0.2038075178861618,1812.06787109375,0.10490443557500839,0.048453979194164276
neerajaabhyankar_hindustani-raag-small_00000007,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000007.mp3,mid,bright,tonal,stable,percussive,0.08598822355270386,0.1826198846101761,1797.7115478515625,0.14149488508701324,0.054563798010349274
neerajaabhyankar_hindustani-raag-small_00000008,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000008.mp3,mid,bright,mixed,stable,percussive,0.08106593787670135,0.22281388938426971,1987.73828125,0.21762500703334808,0.04474019631743431
neerajaabhyankar_hindustani-raag-small_00000009,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000009.mp3,high,dark,tonal,stable,smooth,0.2661311626434326,0.06071287766098976,982.4757690429688,0.1563270092010498,0.04667579010128975
neerajaabhyankar_hindustani-raag-small_00000010,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000010.mp3,high,dark,tonal,stable,smooth,0.28291383385658264,0.055119093507528305,945.0388793945312,0.15402662754058838,0.05037084221839905
neerajaabhyankar_hindustani-raag-small_00000011,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000011.mp3,high,dark,mixed,mixed,smooth,0.28262054920196533,0.06137538328766823,992.4963989257812,0.17610818147659302,0.06041461229324341
neerajaabhyankar_hindustani-raag-small_00000012,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000012.mp3,mid,mid,mixed,stable,mixed,0.08582916855812073,0.09458398818969727,1481.2589111328125,0.2828252613544464,0.05198882892727852
neerajaabhyankar_hindustani-raag-small_00000013,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000013.mp3,mid,bright,mixed,stable,percussive,0.09057798236608505,0.15900805592536926,1967.1331787109375,0.27842774987220764,0.03412225469946861
neerajaabhyankar_hindustani-raag-small_00000014,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000014.mp3,mid,mid,mixed,dynamic,mixed,0.09594833105802536,0.08988256752490997,1237.3994140625,0.2274160087108612,0.07274401932954788
