track_id,culture,audio_path,source_dataset,source_split,source_index,duration_sec,sample_rate,channels,era,region,coarse_label,is_instrumental,fine_label,label,substyle,instrument,instrument_family,language,title,artist,license,license_note,url,recording_condition,notes,schema_version,dataset_version,import_batch,dedup_group_id,dedup_keep,qc_status,qc_notes,embedding_status_culturemert,embedding_status_gemini,drop_reason
china_ctis_0022,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0022.wav,ccmusic-database/CTIS,train,98,35.064036,44100,1,traditional,china,traditional_instrumental,1,T0255,T0255,traditional_instrumental,古筝,traditional_instrument,,古筝,,,CTIS source-level licensing should be checked before redistribution.,,,gu3_zheng1,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0022,1,pending,,pending,pending,
china_ctis_0023,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0023.wav,ccmusic-database/CTIS,train,100,32.541361,44100,1,traditional,china,traditional_instrumental,1,L0056,L0056,traditional_instrumental,壮剧马骨胡D调,traditional_instrument,,壮剧马骨胡D调,,,CTIS source-level licensing should be checked before redistribution.,,,zhuang4_ju4_ma3_gu3_hu2_in_D,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0023,1,pending,,pending,pending,
china_ctis_0024,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0024.wav,ccmusic-database/CTIS,train,101,31.853832,44100,1,traditional,china,traditional_instrumental,1,C0098,C0098,traditional_instrumental,低音筚篥,traditional_instrument,,低音筚篥,,,CTIS source-level licensing should be checked before redistribution.,,,Bass_bi4_li,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0024,1,pending,,pending,pending,
china_ctis_0025,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0025.wav,ccmusic-database/CTIS,train,102,108.020458,48000,2,traditional,china,traditional_instrumental,1,T0082,T0082,traditional_instrumental,伽倻琴(改良),traditional_instrument,,伽倻琴(改良),,,CTIS source-level licensing should be checked before redistribution.,,,jia1_ye2_qin2_(reformed),v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0025,1,pending,,pending,pending,
china_ctis_0026,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0026.wav,ccmusic-database/CTIS,train,103,31.092426,44100,1,traditional,china,traditional_instrumental,1,L0141,L0141,traditional_instrumental,越胡,traditional_instrument,,越胡,,,CTIS source-level licensing should be checked before redistribution.,,,yue4_hu2,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0026,1,pending,,pending,pending,
china_ctis_0027,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0027.wav,ccmusic-database/CTIS,train,107,37.734943,44100,1,traditional,china,traditional_instrumental,1,L0045,L0045,traditional_instrumental,扬剧主胡,traditional_instrument,,扬剧主胡,,,CTIS source-level licensing should be checked before redistribution.,,,yang2_ju4_zhu3_hu2,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0027,1,pending,,pending,pending,
china_ctis_0028,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0028.wav,ccmusic-database/CTIS,train,128,38.767256,44100,1,traditional,china,traditional_instrumental,1,L0122,L0122,traditional_instrumental,壳仔弦,traditional_instrument,,壳仔弦,,,CTIS source-level licensing should be checked before redistribution.,,,ke2_zai3_xian2,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0028,1,pending,,pending,pending,
china_ctis_0029,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0029.wav,ccmusic-database/CTIS,train,129,75.005062,48000,1,traditional,china,traditional_instrumental,1,C0263,C0263,traditional_instrumental,中音笙,traditional_instrument,,中音笙,,,CTIS source-level licensing should be checked before redistribution.,,,Alto_sheng1,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0029,1,pending,,pending,pending,
china_ctis_0030,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0030.wav,ccmusic-database/CTIS,train,130,41.414938,48000,2,traditional,china,traditional_instrumental,1,L0167,L0167,traditional_instrumental,黔胡,traditional_instrument,,黔胡,,,CTIS source-level licensing should be checked before redistribution.,,,qian2_hu2,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0030,1,pending,,pending,pending,
china_ctis_0031,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0031.wav,ccmusic-database/CTIS,train,132,31.888798,44100,1,traditional,china,traditional_instrumental,1,T0302,T0302,traditional_instrumental,傈傈族奇奔,traditional_instrument,,傈傈族奇奔,,,CTIS source-level licensing should be checked before redistribution.,,,li4_li4_zu2_qi2_ben1,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0031,1,pending,,pending,pending,
china_ctis_0032,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0032.wav,ccmusic-database/CTIS,train,133,36.766825,44100,1,traditional,china,traditional_instrumental,1,L0074,L0074,traditional_instrumental,壮剧土胡,traditional_instrument,,壮剧土胡,,,CTIS source-level licensing should be checked before redistribution.,,,zhuang4_ju4_tu3_hu2,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0032,1,pending,,pending,pending,
china_ctis_0033,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0033.wav,ccmusic-database/CTIS,train,135,32.899875,48000,1,traditional,china,traditional_instrumental,1,T0320,T0320,traditional_instrumental,民间热瓦普,traditional_instrument,,民间热瓦普,,,CTIS source-level licensing should be checked before redistribution.,,,folk_re4_wa3_pu3,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0033,1,pending,,pending,pending,
china_ctis_0034,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0034.wav,ccmusic-database/CTIS,train,137,30.731021,48000,2,traditional,china,traditional_instrumental,1,T0083,T0083,traditional_instrumental,伽倻琴,traditional_instrument,,伽倻琴,,,CTIS source-level licensing should be checked before redistribution.,,,jia1_ye2_qin2,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0034,1,pending,,pending,pending,
china_ctis_0035,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0035.wav,ccmusic-database/CTIS,train,138,69.768912,44100,1,traditional,china,traditional_instrumental,1,T0302,T0302,traditional_instrumental,傈傈族奇奔,traditional_instrument,,傈傈族奇奔,,,CTIS source-level licensing should be checked before redistribution.,,,li4_li4_zu2_qi2_ben1,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0035,1,pending,,pending,pending,
china_ctis_0036,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0036.wav,ccmusic-database/CTIS,train,144,35.125011,44100,2,traditional,china,traditional_instrumental,1,C0117,C0117,traditional_instrumental,南音洞箫,traditional_instrument,,南音洞箫,,,CTIS source-level licensing should be checked before redistribution.,,,nan2_yin1_dong4_xiao1,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0036,1,pending,,pending,pending,
china_ctis_0037,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0037.wav,ccmusic-database/CTIS,train,145,34.245941,44100,1,traditional,china,traditional_instrumental,1,L0115,L0115,traditional_instrumental,莱芜梆子-梆胡,traditional_instrument,,莱芜梆子-梆胡,,,CTIS source-level licensing should be checked before redistribution.,,,lai2_wu2_bang1_zi-bang1_hu2,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0037,1,pending,,pending,pending,
china_ctis_0038,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0038.wav,ccmusic-database/CTIS,train,149,33.515533,44100,1,traditional,china,traditional_instrumental,1,C0100,C0100,traditional_instrumental,短箫(传统),traditional_instrument,,短箫(传统),,,CTIS source-level licensing should be checked before redistribution.,,,duan3_xiao1_(traditional),v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0038,1,pending,,pending,pending,
china_ctis_0039,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0039.wav,ccmusic-database/CTIS,train,160,51.361655,44100,1,traditional,china,traditional_instrumental,1,L0045,L0045,traditional_instrumental,扬剧主胡,traditional_instrument,,扬剧主胡,,,CTIS source-level licensing should be checked before redistribution.,,,yang2_ju4_zhu3_hu2,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0039,1,pending,,pending,pending,
china_ctis_0040,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0040.wav,ccmusic-database/CTIS,train,163,36.06322,44100,1,traditional,china,traditional_instrumental,1,C0311,C0311,traditional_instrumental,俄比,traditional_instrument,,俄比,,,CTIS source-level licensing should be checked before redistribution.,,,e2_bi3,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0040,1,pending,,pending,pending,
china_ctis_0041,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0041.wav,ccmusic-database/CTIS,train,164,98.14,44100,1,traditional,china,traditional_instrumental,1,C0243,C0243,traditional_instrumental,高音键笙,traditional_instrument,,高音键笙,,,CTIS source-level licensing should be checked before redistribution.,,,Treble_jian4_sheng1,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0041,1,pending,,pending,pending,
china_ctis_0042,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0042.wav,ccmusic-database/CTIS,train,165,62.881729,48000,2,traditional,china,traditional_instrumental,1,T0007,T0007,traditional_instrumental,雅托嘎,traditional_instrument,,雅托嘎,,,CTIS source-level licensing should be checked before redistribution.,,,ya3_tuo1_ga2,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0042,1,pending,,pending,pending,
china_ctis_0043,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0043.wav,ccmusic-database/CTIS,train,167,172.502104,96000,1,traditional,china,traditional_instrumental,1,C0243,C0243,traditional_instrumental,高音键笙,traditional_instrument,,高音键笙,,,CTIS source-level licensing should be checked before redistribution.,,,Treble_jian4_sheng1,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0043,1,pending,,pending,pending,
china_ctis_0044,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0044.wav,ccmusic-database/CTIS,train,168,62.997075,44100,1,traditional,china,traditional_instrumental,1,C0124,C0124,traditional_instrumental,大吹,traditional_instrument,,大吹,,,CTIS source-level licensing should be checked before redistribution.,,,da4_chui1,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0044,1,pending,,pending,pending,
china_ctis_0045,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0045.wav,ccmusic-database/CTIS,train,169,38.61625,48000,1,traditional,china,traditional_instrumental,1,T0317,T0317,traditional_instrumental,独弦琴,traditional_instrument,,独弦琴,,,CTIS source-level licensing should be checked before redistribution.,,,du2_xian2_qin2,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0045,1,pending,,pending,pending,
china_ctis_0046,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0046.wav,ccmusic-database/CTIS,train,177,59.398503,44100,1,traditional,china,traditional_instrumental,1,T0261,T0261,traditional_instrumental,柳琴,traditional_instrument,,柳琴,,,CTIS source-level licensing should be checked before redistribution.,,,liu3_qin2,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0046,1,pending,,pending,pending,
china_ctis_0047,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0047.wav,ccmusic-database/CTIS,train,181,44.539501,44100,1,traditional,china,traditional_instrumental,1,C0093,C0093,traditional_instrumental,中音横笛,traditional_instrument,,中音横笛,,,CTIS source-level licensing should be checked before redistribution.,,,Alto_heng2_di2,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0047,1,pending,,pending,pending,
china_ctis_0048,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0048.wav,ccmusic-database/CTIS,train,183,289.010499,44100,1,traditional,china,traditional_instrumental,1,D0252,D0252,traditional_instrumental,五音排鼓,traditional_instrument,,五音排鼓,,,CTIS source-level licensing should be checked before redistribution.,,,wu3_yin1_pai2_gu3,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0048,1,pending,,pending,pending,
china_ctis_0049,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0049.wav,ccmusic-database/CTIS,train,186,43.953401,44100,1,traditional,china,traditional_instrumental,1,T0254,T0254,traditional_instrumental,箜篌,traditional_instrument,,箜篌,,,CTIS source-level licensing should be checked before redistribution.,,,kong1_hou2,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0049,1,pending,,pending,pending,
china_ctis_0050,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0050.wav,ccmusic-database/CTIS,train,189,55.215215,44100,1,traditional,china,traditional_instrumental,1,T0238,T0238,traditional_instrumental,大阮,traditional_instrument,,大阮,,,CTIS source-level licensing should be checked before redistribution.,,,da4_ruan3,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0050,1,pending,,pending,pending,
china_ctis_0051,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0051.wav,ccmusic-database/CTIS,train,194,76.5,44100,2,traditional,china,traditional_instrumental,1,C0090,C0090,traditional_instrumental,大笒,traditional_instrument,,大笒,,,CTIS source-level licensing should be checked before redistribution.,,,da4_cen2,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0051,1,pending,,pending,pending,
china_ctis_0052,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0052.wav,ccmusic-database/CTIS,train,197,97.479048,44100,1,traditional,china,traditional_instrumental,1,C0243,C0243,traditional_instrumental,高音键笙,traditional_instrument,,高音键笙,,,CTIS source-level licensing should be checked before redistribution.,,,Treble_jian4_sheng1,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0052,1,pending,,pending,pending,
china_ctis_0053,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0053.wav,ccmusic-database/CTIS,train,211,36.04483,44100,1,traditional,china,traditional_instrumental,1,C0306,C0306,traditional_instrumental,拉祜族葫芦笙,traditional_instrument,,拉祜族葫芦笙,,,CTIS source-level licensing should be checked before redistribution.,,,la1_hu2_zu2_hu2_lu2_sheng1,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0053,1,pending,,pending,pending,
china_ctis_0054,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0054.wav,ccmusic-database/CTIS,train,214,61.449184,44100,1,traditional,china,traditional_instrumental,1,T0300,T0300,traditional_instrumental,澜沧小三弦,traditional_instrument,,澜沧小三弦,,,CTIS source-level licensing should be checked before redistribution.,,,lan2_cang1_xiao3_san1_xian2,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0054,1,pending,,pending,pending,
china_ctis_0055,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0055.wav,ccmusic-database/CTIS,train,215,40.526187,48000,2,traditional,china,traditional_instrumental,1,L0167,L0167,traditional_instrumental,黔胡,traditional_instrument,,黔胡,,,CTIS source-level licensing should be checked before redistribution.,,,qian2_hu2,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0055,1,pending,,pending,pending,
china_ctis_0056,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0056.wav,ccmusic-database/CTIS,train,218,121.737483,44100,1,traditional,china,traditional_instrumental,1,T0300,T0300,traditional_instrumental,澜沧小三弦,traditional_instrument,,澜沧小三弦,,,CTIS source-level licensing should be checked before redistribution.,,,lan2_cang1_xiao3_san1_xian2,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0056,1,pending,,pending,pending,
china_ctis_0057,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0057.wav,ccmusic-database/CTIS,train,220,64.011958,48000,2,traditional,china,traditional_instrumental,1,T0081,T0081,traditional_instrumental,玄琴,traditional_instrument,,玄琴,,,CTIS source-level licensing should be checked before redistribution.,,,xuan2_qin2,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0057,1,pending,,pending,pending,
china_ctis_0058,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0058.wav,ccmusic-database/CTIS,train,226,336.884146,48000,1,traditional,china,traditional_instrumental,1,T0260,T0260,traditional_instrumental,中阮,traditional_instrument,,中阮,,,CTIS source-level licensing should be checked before redistribution.,,,zhong1_ruan3,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0058,1,pending,,pending,pending,
china_ctis_0059,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0059.wav,ccmusic-database/CTIS,train,227,32.279979,48000,2,traditional,china,traditional_instrumental,1,T0078,T0078,traditional_instrumental,四股弦,traditional_instrument,,四股弦,,,CTIS source-level licensing should be checked before redistribution.,,,si4_gu3_xian2,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0059,1,pending,,pending,pending,
china_ctis_0060,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0060.wav,ccmusic-database/CTIS,train,229,36.832562,44100,1,traditional,china,traditional_instrumental,1,L0047,L0047,traditional_instrumental,扬剧主胡(小西皮),traditional_instrument,,扬剧主胡(小西皮),,,CTIS source-level licensing should be checked before redistribution.,,,yang2_ju4_zhu3_hu2_(xiao3_xi1_pi2),v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0060,1,pending,,pending,pending,
china_ctis_0061,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0061.wav,ccmusic-database/CTIS,train,230,75.75,44100,2,traditional,china,traditional_instrumental,1,C0091,C0091,traditional_instrumental,高音横笛,traditional_instrument,,高音横笛,,,CTIS source-level licensing should be checked before redistribution.,,,Treble_heng2_di2,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_ctis_0061,1,pending,,pending,pending,
